Geography,date,Indicator,Count
SWZ,Sep 2020,new_cases,905.0
SYC,Sep 2020,new_cases,8.0
SYR,Sep 2020,new_cases,1435.0
TCD,Sep 2020,new_cases,187.0
TGO,Sep 2020,new_cases,384.0
THA,Sep 2020,new_cases,157.0
TJK,Sep 2020,new_cases,1186.0
TLS,Sep 2020,new_cases,1.0
TTO,Sep 2020,new_cases,2772.0
TUN,Sep 2020,new_cases,14610.0
TUR,Sep 2020,new_cases,48530.0
TWN,Sep 2020,new_cases,26.0
TZA,Sep 2020,new_cases,0.0
UGA,Sep 2020,new_cases,5157.0
UKR,Sep 2020,new_cases,90314.0
URY,Sep 2020,new_cases,451.0
USA,Sep 2020,new_cases,1206239.0
UZB,Sep 2020,new_cases,14824.0
VAT,Sep 2020,new_cases,0.0
VCT,Sep 2020,new_cases,4.0
VEN,Sep 2020,new_cases,28394.0
VNM,Sep 2020,new_cases,50.0
YEM,Sep 2020,new_cases,76.0
ZAF,Sep 2020,new_cases,47298.0
ZMB,Sep 2020,new_cases,2662.0
ZWE,Sep 2020,new_cases,1341.0
AFG,Oct 2020,new_cases,2157.0
AGO,Oct 2020,new_cases,5833.0
ALB,Oct 2020,new_cases,7226.0
AND,Oct 2020,new_cases,2706.0
ARE,Oct 2020,new_cases,38439.0
ARG,Oct 2020,new_cases,415923.0
ARM,Oct 2020,new_cases,39454.0
ATG,Oct 2020,new_cases,27.0
AUS,Oct 2020,new_cases,499.0
AUT,Oct 2020,new_cases,60112.0
AZE,Oct 2020,new_cases,15040.0
BDI,Oct 2020,new_cases,77.0
BEL,Oct 2020,new_cases,310777.0
BEN,Oct 2020,new_cases,286.0
BFA,Oct 2020,new_cases,444.0
BGD,Oct 2020,new_cases,44205.0
BGR,Oct 2020,new_cases,32011.0
BHR,Oct 2020,new_cases,10781.0
BHS,Oct 2020,new_cases,2591.0
BIH,Oct 2020,new_cases,22621.0
BLR,Oct 2020,new_cases,19851.0
BLZ,Oct 2020,new_cases,1495.0
BOL,Oct 2020,new_cases,6446.0
BRA,Oct 2020,new_cases,724670.0
BRB,Oct 2020,new_cases,47.0
BRN,Oct 2020,new_cases,2.0
BTN,Oct 2020,new_cases,67.0
BWA,Oct 2020,new_cases,3470.0
CAF,Oct 2020,new_cases,37.0
CAN,Oct 2020,new_cases,76206.0
CHE,Oct 2020,new_cases,100969.0
CHL,Oct 2020,new_cases,47265.0
CHN,Oct 2020,new_cases,821.0
CIV,Oct 2020,new_cases,992.0
CMR,Oct 2020,new_cases,955.0
COD,Oct 2020,new_cases,647.0
COG,Oct 2020,new_cases,201.0
COL,Oct 2020,new_cases,244505.0
COM,Oct 2020,new_cases,66.0
CPV,Oct 2020,new_cases,2769.0
CRI,Oct 2020,new_cases,34211.0
CUB,Oct 2020,new_cases,1290.0
CYP,Oct 2020,new_cases,2611.0
CZE,Oct 2020,new_cases,264339.0
DEU,Oct 2020,new_cases,238877.0
DJI,Oct 2020,new_cases,145.0
DMA,Oct 2020,new_cases,20.0
DNK,Oct 2020,new_cases,18384.0
DOM,Oct 2020,new_cases,14809.0
DZA,Oct 2020,new_cases,6412.0
ECU,Oct 2020,new_cases,31145.0
EGY,Oct 2020,new_cases,4357.0
ERI,Oct 2020,new_cases,88.0
ESP,Oct 2020,new_cases,416490.0
EST,Oct 2020,new_cases,1534.0
ETH,Oct 2020,new_cases,20801.0
FIN,Oct 2020,new_cases,6121.0
FJI,Oct 2020,new_cases,2.0
FRA,Oct 2020,new_cases,808471.0
GAB,Oct 2020,new_cases,202.0
GBR,Oct 2020,new_cases,558947.0
GEO,Oct 2020,new_cases,32744.0
GHA,Oct 2020,new_cases,1429.0
GIN,Oct 2020,new_cases,1420.0
GMB,Oct 2020,new_cases,93.0
GNB,Oct 2020,new_cases,89.0
GNQ,Oct 2020,new_cases,58.0
GRC,Oct 2020,new_cases,20776.0
GRD,Oct 2020,new_cases,4.0
GTM,Oct 2020,new_cases,16193.0
GUY,Oct 2020,new_cases,1268.0
HKG,Oct 2020,new_cases,0.0
HND,Oct 2020,new_cases,19988.0
HRV,Oct 2020,new_cases,32723.0
HTI,Oct 2020,new_cases,314.0
HUN,Oct 2020,new_cases,48860.0
IDN,Oct 2020,new_cases,123080.0
IND,Oct 2020,new_cases,1871498.0
IRL,Oct 2020,new_cases,25301.0
IRN,Oct 2020,new_cases,155553.0
IRQ,Oct 2020,new_cases,109649.0
ISL,Oct 2020,new_cases,2137.0
ISR,Oct 2020,new_cases,66938.0
ITA,Oct 2020,new_cases,364569.0
JAM,Oct 2020,new_cases,2612.0
JOR,Oct 2020,new_cases,60782.0
JPN,Oct 2020,new_cases,17736.0
KAZ,Oct 2020,new_cases,8992.0
KEN,Oct 2020,new_cases,16663.0
KGZ,Oct 2020,new_cases,12209.0
KHM,Oct 2020,new_cases,14.0
KNA,Oct 2020,new_cases,0.0
KOR,Oct 2020,new_cases,2746.0
KWT,Oct 2020,new_cases,20744.0
LAO,Oct 2020,new_cases,1.0
LBN,Oct 2020,new_cases,41594.0
LBR,Oct 2020,new_cases,83.0
LBY,Oct 2020,new_cases,26570.0
LCA,Oct 2020,new_cases,51.0
LIE,Oct 2020,new_cases,415.0
LKA,Oct 2020,new_cases,7283.0
LSO,Oct 2020,new_cases,358.0
LTU,Oct 2020,new_cases,10131.0
LUX,Oct 2020,new_cases,8625.0
LVA,Oct 2020,new_cases,4070.0
MAR,Oct 2020,new_cases,95431.0
MCO,Oct 2020,new_cases,141.0
MDA,Oct 2020,new_cases,22998.0
MDG,Oct 2020,new_cases,703.0
MDV,Oct 2020,new_cases,1368.0
MEX,Oct 2020,new_cases,181746.0
MHL,Oct 2020,new_cases,2.0
MKD,Oct 2020,new_cases,13595.0
MLI,Oct 2020,new_cases,436.0
MLT,Oct 2020,new_cases,2984.0
MMR,Oct 2020,new_cases,39333.0
MNE,Oct 2020,new_cases,7569.0
MNG,Oct 2020,new_cases,33.0
MOZ,Oct 2020,new_cases,4141.0
MRT,Oct 2020,new_cases,201.0
MUS,Oct 2020,new_cases,60.0
MWI,Oct 2020,new_cases,157.0
MYS,Oct 2020,new_cases,20324.0
NAM,Oct 2020,new_cases,1670.0
NER,Oct 2020,new_cases,23.0
NGA,Oct 2020,new_cases,4005.0
NIC,Oct 2020,new_cases,344.0
NLD,Oct 2020,new_cases,231652.0
NOR,Oct 2020,new_cases,6304.0
NPL,Oct 2020,new_cases,92926.0
NZL,Oct 2020,new_cases,111.0
OMN,Oct 2020,new_cases,15849.0
OWID_KOS,Oct 2020,new_cases,3708.0
OWID_WRL,Oct 2020,new_cases,12133600.0
PAK,Oct 2020,new_cases,21164.0
PAN,Oct 2020,new_cases,21003.0
PER,Oct 2020,new_cases,88412.0
PHL,Oct 2020,new_cases,69035.0
PNG,Oct 2020,new_cases,55.0
POL,Oct 2020,new_cases,271217.0
PRT,Oct 2020,new_cases,65737.0
PRY,Oct 2020,new_cases,22427.0
PSE,Oct 2020,new_cases,13621.0
QAT,Oct 2020,new_cases,6796.0
ROU,Oct 2020,new_cases,113767.0
RUS,Oct 2020,new_cases,435468.0
RWA,Oct 2020,new_cases,297.0
SAU,Oct 2020,new_cases,12677.0
SDN,Oct 2020,new_cases,158.0
SEN,Oct 2020,new_cases,634.0
SGP,Oct 2020,new_cases,250.0
SLB,Oct 2020,new_cases,8.0
SLE,Oct 2020,new_cases,135.0
SLV,Oct 2020,new_cases,4368.0
SMR,Oct 2020,new_cases,196.0
SOM,Oct 2020,new_cases,353.0
SRB,Oct 2020,new_cases,13403.0
SSD,Oct 2020,new_cases,201.0
STP,Oct 2020,new_cases,34.0
SUR,Oct 2020,new_cases,326.0
SVK,Oct 2020,new_cases,47523.0
SVN,Oct 2020,new_cases,28617.0
SWE,Oct 2020,new_cases,38194.0
SWZ,Oct 2020,new_cases,435.0
SYC,Oct 2020,new_cases,9.0
SYR,Oct 2020,new_cases,1528.0
TCD,Oct 2020,new_cases,283.0
TGO,Oct 2020,new_cases,547.0
THA,Oct 2020,new_cases,215.0
TJK,Oct 2020,new_cases,1248.0
TLS,Oct 2020,new_cases,2.0
TTO,Oct 2020,new_cases,1161.0
TUN,Oct 2020,new_cases,41400.0
TUR,Oct 2020,new_cases,56704.0
TWN,Oct 2020,new_cases,41.0
TZA,Oct 2020,new_cases,0.0
UGA,Oct 2020,new_cases,4366.0
UKR,Oct 2020,new_cases,184884.0
URY,Oct 2020,new_cases,1078.0
USA,Oct 2020,new_cases,1926939.0
UZB,Oct 2020,new_cases,10215.0
VAT,Oct 2020,new_cases,15.0
VCT,Oct 2020,new_cases,10.0
VEN,Oct 2020,new_cases,16891.0
VNM,Oct 2020,new_cases,86.0
YEM,Oct 2020,new_cases,29.0
ZAF,Oct 2020,new_cases,51113.0
ZMB,Oct 2020,new_cases,1673.0
ZWE,Oct 2020,new_cases,529.0
AFG,Nov 2020,new_cases,4849.0
AGO,Nov 2020,new_cases,4334.0
ALB,Nov 2020,new_cases,17307.0
AND,Nov 2020,new_cases,1989.0
ARE,Nov 2020,new_cases,36231.0
ARG,Nov 2020,new_cases,257609.0
ARM,Nov 2020,new_cases,45311.0
ATG,Nov 2020,new_cases,13.0
AUS,Nov 2020,new_cases,317.0
AUT,Nov 2020,new_cases,177531.0
AZE,Nov 2020,new_cases,65907.0
BDI,Nov 2020,new_cases,103.0
BEL,Nov 2020,new_cases,148116.0
BEN,Nov 2020,new_cases,372.0
BFA,Nov 2020,new_cases,386.0
BGD,Nov 2020,new_cases,57248.0
BGR,Nov 2020,new_cases,92456.0
BHR,Nov 2020,new_cases,5311.0
BHS,Nov 2020,new_cases,827.0
BIH,Nov 2020,new_cases,37811.0
BLR,Nov 2020,new_cases,38165.0
BLZ,Nov 2020,new_cases,2367.0
BOL,Nov 2020,new_cases,2951.0
BRA,Nov 2020,new_cases,800273.0
BRB,Nov 2020,new_cases,39.0
BRN,Nov 2020,new_cases,2.0
BTN,Nov 2020,new_cases,61.0
BWA,Nov 2020,new_cases,4100.0
CAF,Nov 2020,new_cases,47.0
CAN,Nov 2020,new_cases,144244.0
CHE,Nov 2020,new_cases,172821.0
CHL,Nov 2020,new_cases,41487.0
CHN,Nov 2020,new_cases,1536.0
CIV,Nov 2020,new_cases,615.0
CMR,Nov 2020,new_cases,2652.0
COD,Nov 2020,new_cases,1466.0
COG,Nov 2020,new_cases,484.0
COL,Nov 2020,new_cases,242622.0
COM,Nov 2020,new_cases,66.0
CPV,Nov 2020,new_cases,1968.0
CRI,Nov 2020,new_cases,29667.0
CUB,Nov 2020,new_cases,1397.0
CYP,Nov 2020,new_cases,6199.0
CZE,Nov 2020,new_cases,188196.0
DEU,Nov 2020,new_cases,538122.0
DJI,Nov 2020,new_cases,118.0
DMA,Nov 2020,new_cases,35.0
DNK,Nov 2020,new_cases,34139.0
DOM,Nov 2020,new_cases,16970.0
DZA,Nov 2020,new_cases,25257.0
ECU,Nov 2020,new_cases,24493.0
EGY,Nov 2020,new_cases,8356.0
ERI,Nov 2020,new_cases,114.0
ESP,Nov 2020,new_cases,462509.0
EST,Nov 2020,new_cases,7403.0
ETH,Nov 2020,new_cases,13905.0
FIN,Nov 2020,new_cases,8799.0
FJI,Nov 2020,new_cases,8.0
FRA,Nov 2020,new_cases,862510.0
GAB,Nov 2020,new_cases,246.0
GBR,Nov 2020,new_cases,618940.0
GEO,Nov 2020,new_cases,96648.0
GHA,Nov 2020,new_cases,3612.0
GIN,Nov 2020,new_cases,1047.0
GMB,Nov 2020,new_cases,70.0
GNB,Nov 2020,new_cases,28.0
GNQ,Nov 2020,new_cases,65.0
GRC,Nov 2020,new_cases,66020.0
GRD,Nov 2020,new_cases,13.0
GTM,Nov 2020,new_cases,14123.0
GUY,Nov 2020,new_cases,1244.0
HKG,Nov 2020,new_cases,0.0
HND,Nov 2020,new_cases,11365.0
HRV,Nov 2020,new_cases,79126.0
HTI,Nov 2020,new_cases,218.0
HUN,Nov 2020,new_cases,141801.0
IDN,Nov 2020,new_cases,128795.0
IND,Nov 2020,new_cases,1278727.0
IRL,Nov 2020,new_cases,11088.0
IRN,Nov 2020,new_cases,349298.0
IRQ,Nov 2020,new_cases,79919.0
ISL,Nov 2020,new_cases,527.0
ISR,Nov 2020,new_cases,22842.0
ITA,Nov 2020,new_cases,922124.0
JAM,Nov 2020,new_cases,1669.0
JOR,Nov 2020,new_cases,146823.0
JPN,Nov 2020,new_cases,47635.0
KAZ,Nov 2020,new_cases,24864.0
KEN,Nov 2020,new_cases,28426.0
KGZ,Nov 2020,new_cases,14300.0
KHM,Nov 2020,new_cases,35.0
KNA,Nov 2020,new_cases,3.0
KOR,Nov 2020,new_cases,8017.0
KWT,Nov 2020,new_cases,16709.0
LAO,Nov 2020,new_cases,15.0
LBN,Nov 2020,new_cases,46716.0
LBR,Nov 2020,new_cases,169.0
LBY,Nov 2020,new_cases,21714.0
LCA,Nov 2020,new_cases,181.0
LIE,Nov 2020,new_cases,737.0
LKA,Nov 2020,new_cases,13324.0
LSO,Nov 2020,new_cases,156.0
LTU,Nov 2020,new_cases,46501.0
LUX,Nov 2020,new_cases,17544.0
LVA,Nov 2020,new_cases,11181.0
MAR,Nov 2020,new_cases,137252.0
MCO,Nov 2020,new_cases,250.0
MDA,Nov 2020,new_cases,31324.0
MDG,Nov 2020,new_cases,230.0
MDV,Nov 2020,new_cases,1352.0
MEX,Nov 2020,new_cases,188581.0
MHL,Nov 2020,new_cases,2.0
MKD,Nov 2020,new_cases,30306.0
MLI,Nov 2020,new_cases,1156.0
MLT,Nov 2020,new_cases,3831.0
MMR,Nov 2020,new_cases,38007.0
MNE,Nov 2020,new_cases,16924.0
MNG,Nov 2020,new_cases,455.0
MOZ,Nov 2020,new_cases,2832.0
MRT,Nov 2020,new_cases,898.0
MUS,Nov 2020,new_cases,63.0
MWI,Nov 2020,new_cases,98.0
MYS,Nov 2020,new_cases,34149.0
NAM,Nov 2020,new_cases,1445.0
NER,Nov 2020,new_cases,328.0
NGA,Nov 2020,new_cases,4704.0
NIC,Nov 2020,new_cases,270.0
NLD,Nov 2020,new_cases,174290.0
NOR,Nov 2020,new_cases,15819.0
NPL,Nov 2020,new_cases,62709.0
NZL,Nov 2020,new_cases,100.0
OMN,Nov 2020,new_cases,9265.0
OWID_KOS,Nov 2020,new_cases,20268.0
OWID_WRL,Nov 2020,new_cases,17270249.0
PAK,Nov 2020,new_cases,66512.0
PAN,Nov 2020,new_cases,32208.0
PER,Nov 2020,new_cases,62350.0
PHL,Nov 2020,new_cases,50901.0
PNG,Nov 2020,new_cases,67.0
POL,Nov 2020,new_cases,628080.0
PRT,Nov 2020,new_cases,156782.0
PRY,Nov 2020,new_cases,19239.0
PSE,Nov 2020,new_cases,32127.0
QAT,Nov 2020,new_cases,6277.0
ROU,Nov 2020,new_cases,234023.0
RUS,Nov 2020,new_cases,669669.0
RWA,Nov 2020,new_cases,797.0
SAU,Nov 2020,new_cases,10078.0
SDN,Nov 2020,new_cases,4241.0
SEN,Nov 2020,new_cases,473.0
SGP,Nov 2020,new_cases,203.0
SLB,Nov 2020,new_cases,9.0
SLE,Nov 2020,new_cases,46.0
SLV,Nov 2020,new_cases,4960.0
SMR,Nov 2020,new_cases,684.0
SOM,Nov 2020,new_cases,510.0
SRB,Nov 2020,new_cases,128484.0
SSD,Nov 2020,new_cases,204.0
STP,Nov 2020,new_cases,46.0
SUR,Nov 2020,new_cases,109.0
SVK,Nov 2020,new_cases,48265.0
SVN,Nov 2020,new_cases,41507.0
SWE,Nov 2020,new_cases,129013.0
SWZ,Nov 2020,new_cases,502.0
SYC,Nov 2020,new_cases,30.0
SYR,Nov 2020,new_cases,2159.0
TCD,Nov 2020,new_cases,205.0
TGO,Nov 2020,new_cases,643.0
THA,Nov 2020,new_cases,224.0
TJK,Nov 2020,new_cases,1177.0
TLS,Nov 2020,new_cases,0.0
TTO,Nov 2020,new_cases,977.0
TUN,Nov 2020,new_cases,36956.0
TUR,Nov 2020,new_cases,263480.0
TWN,Nov 2020,new_cases,120.0
TZA,Nov 2020,new_cases,0.0
UGA,Nov 2020,new_cases,7964.0
UKR,Nov 2020,new_cases,353013.0
URY,Nov 2020,new_cases,2733.0
USA,Nov 2020,new_cases,4496410.0
UZB,Nov 2020,new_cases,6162.0
VAT,Nov 2020,new_cases,0.0
VCT,Nov 2020,new_cases,11.0
VEN,Nov 2020,new_cases,10381.0
VNM,Nov 2020,new_cases,167.0
VUT,Nov 2020,new_cases,1.0
WSM,Nov 2020,new_cases,2.0
YEM,Nov 2020,new_cases,14.0
ZAF,Nov 2020,new_cases,64552.0
ZMB,Nov 2020,new_cases,1215.0
ZWE,Nov 2020,new_cases,1583.0
AFG,Dec 2020,new_cases,5252.0
AGO,Dec 2020,new_cases,2414.0
ALB,Dec 2020,new_cases,20134.0
AND,Dec 2020,new_cases,1304.0
ARE,Dec 2020,new_cases,38962.0
ARG,Dec 2020,new_cases,200981.0
ARM,Dec 2020,new_cases,24285.0
ATG,Dec 2020,new_cases,18.0
AUS,Dec 2020,new_cases,513.0
AUT,Dec 2020,new_cases,78359.0
AZE,Dec 2020,new_cases,97524.0
BDI,Dec 2020,new_cases,130.0
BEL,Dec 2020,new_cases,69151.0
BEN,Dec 2020,new_cases,236.0
BFA,Dec 2020,new_cases,3821.0
BGD,Dec 2020,new_cases,48578.0
BGR,Dec 2020,new_cases,56966.0
BHR,Dec 2020,new_cases,5719.0
BHS,Dec 2020,new_cases,330.0
BIH,Dec 2020,new_cases,23084.0
BLR,Dec 2020,new_cases,57637.0
BLZ,Dec 2020,new_cases,4922.0
BOL,Dec 2020,new_cases,15416.0
BRA,Dec 2020,new_cases,1340095.0
BRB,Dec 2020,new_cases,107.0
BRN,Dec 2020,new_cases,7.0
BTN,Dec 2020,new_cases,260.0
BWA,Dec 2020,new_cases,4063.0
CAF,Dec 2020,new_cases,50.0
CAN,Dec 2020,new_cases,202852.0
CHE,Dec 2020,new_cases,125224.0
CHL,Dec 2020,new_cases,57230.0
CHN,Dec 2020,new_cases,3061.0
CIV,Dec 2020,new_cases,1159.0
CMR,Dec 2020,new_cases,1832.0
COD,Dec 2020,new_cases,4886.0
COG,Dec 2020,new_cases,1333.0
COL,Dec 2020,new_cases,325969.0
COM,Dec 2020,new_cases,212.0
CPV,Dec 2020,new_cases,1079.0
CRI,Dec 2020,new_cases,29683.0
CUB,Dec 2020,new_cases,3579.0
CYP,Dec 2020,new_cases,11454.0
CZE,Dec 2020,new_cases,195363.0
DEU,Dec 2020,new_cases,690608.0
DJI,Dec 2020,new_cases,152.0
DMA,Dec 2020,new_cases,3.0
DNK,Dec 2020,new_cases,83114.0
DOM,Dec 2020,new_cases,26797.0
DZA,Dec 2020,new_cases,16411.0
ECU,Dec 2020,new_cases,19827.0
EGY,Dec 2020,new_cases,22151.0
ERI,Dec 2020,new_cases,743.0
ESP,Dec 2020,new_cases,280078.0
EST,Dec 2020,new_cases,15682.0
ETH,Dec 2020,new_cases,14190.0
FIN,Dec 2020,new_cases,11195.0
FJI,Dec 2020,new_cases,7.0
FRA,Dec 2020,new_cases,400792.0
GAB,Dec 2020,new_cases,357.0
GBR,Dec 2020,new_cases,862498.0
GEO,Dec 2020,new_cases,91836.0
GHA,Dec 2020,new_cases,3104.0
GIN,Dec 2020,new_cases,603.0
GMB,Dec 2020,new_cases,55.0
GNB,Dec 2020,new_cases,11.0
GNQ,Dec 2020,new_cases,124.0
GRC,Dec 2020,new_cases,33579.0
GRD,Dec 2020,new_cases,86.0
GTM,Dec 2020,new_cases,15950.0
GUY,Dec 2020,new_cases,926.0
HKG,Dec 2020,new_cases,0.0
HND,Dec 2020,new_cases,13574.0
HRV,Dec 2020,new_cases,82395.0
HTI,Dec 2020,new_cases,727.0
HUN,Dec 2020,new_cases,105392.0
IDN,Dec 2020,new_cases,204315.0
IND,Dec 2020,new_cases,803865.0
IRL,Dec 2020,new_cases,19235.0
IRN,Dec 2020,new_cases,263072.0
IRQ,Dec 2020,new_cases,42742.0
ISL,Dec 2020,new_cases,362.0
ISR,Dec 2020,new_cases,86071.0
ITA,Dec 2020,new_cases,505612.0
JAM,Dec 2020,new_cases,2064.0
JOR,Dec 2020,new_cases,75064.0
JPN,Dec 2020,new_cases,86849.0
KAZ,Dec 2020,new_cases,26633.0
KEN,Dec 2020,new_cases,12840.0
KGZ,Dec 2020,new_cases,7856.0
KHM,Dec 2020,new_cases,52.0
KNA,Dec 2020,new_cases,10.0
KOR,Dec 2020,new_cases,27117.0
KWT,Dec 2020,new_cases,7949.0
LAO,Dec 2020,new_cases,2.0
LBN,Dec 2020,new_cases,53559.0
LBR,Dec 2020,new_cases,184.0
LBY,Dec 2020,new_cases,17468.0
LCA,Dec 2020,new_cases,94.0
LIE,Dec 2020,new_cases,866.0
LKA,Dec 2020,new_cases,19312.0
LSO,Dec 2020,new_cases,985.0
LTU,Dec 2020,new_cases,79254.0
LUX,Dec 2020,new_cases,11737.0
LVA,Dec 2020,new_cases,23829.0
MAR,Dec 2020,new_cases,82857.0
MCO,Dec 2020,new_cases,266.0
MDA,Dec 2020,new_cases,37454.0
MDG,Dec 2020,new_cases,373.0
MDV,Dec 2020,new_cases,746.0
MEX,Dec 2020,new_cases,312551.0
MHL,Dec 2020,new_cases,0.0
MKD,Dec 2020,new_cases,21451.0
MLI,Dec 2020,new_cases,2380.0
MLT,Dec 2020,new_cases,2901.0
MMR,Dec 2020,new_cases,33917.0
MNE,Dec 2020,new_cases,12982.0
MNG,Dec 2020,new_cases,419.0
MOZ,Dec 2020,new_cases,2941.0
MRT,Dec 2020,new_cases,5763.0
MUS,Dec 2020,new_cases,23.0
MWI,Dec 2020,new_cases,555.0
MYS,Dec 2020,new_cases,47313.0
NAM,Dec 2020,new_cases,9561.0
NER,Dec 2020,new_cases,1775.0
NGA,Dec 2020,new_cases,20050.0
NIC,Dec 2020,new_cases,262.0
NLD,Dec 2020,new_cases,276452.0
NOR,Dec 2020,new_cases,13417.0
NPL,Dec 2020,new_cases,27141.0
NZL,Dec 2020,new_cases,103.0
OMN,Dec 2020,new_cases,5168.0
OWID_KOS,Dec 2020,new_cases,11548.0
OWID_WRL,Dec 2020,new_cases,19300849.0
PAK,Dec 2020,new_cases,81696.0
PAN,Dec 2020,new_cases,80984.0
PER,Dec 2020,new_cases,52607.0
PHL,Dec 2020,new_cases,42434.0
PNG,Dec 2020,new_cases,124.0
POL,Dec 2020,new_cases,304067.0
PRT,Dec 2020,new_cases,115617.0
PRY,Dec 2020,new_cases,25508.0
PSE,Dec 2020,new_cases,52357.0
QAT,Dec 2020,new_cases,5001.0
ROU,Dec 2020,new_cases,156901.0
RUS,Dec 2020,new_cases,851411.0
RWA,Dec 2020,new_cases,2449.0
SAU,Dec 2020,new_cases,5381.0
SDN,Dec 2020,new_cases,7455.0
SEN,Dec 2020,new_cases,3051.0
SGP,Dec 2020,new_cases,381.0
SLB,Dec 2020,new_cases,0.0
SLE,Dec 2020,new_cases,199.0
SLV,Dec 2020,new_cases,7555.0
SMR,Dec 2020,new_cases,816.0
SOM,Dec 2020,new_cases,263.0
SRB,Dec 2020,new_cases,162485.0
SSD,Dec 2020,new_cases,449.0
STP,Dec 2020,new_cases,23.0
SUR,Dec 2020,new_cases,898.0
SVK,Dec 2020,new_cases,73614.0
SVN,Dec 2020,new_cases,46338.0
SWE,Dec 2020,new_cases,193748.0
SWZ,Dec 2020,new_cases,2939.0
SYC,Dec 2020,new_cases,73.0
SYR,Dec 2020,new_cases,3547.0
TCD,Dec 2020,new_cases,425.0
TGO,Dec 2020,new_cases,659.0
THA,Dec 2020,new_cases,3155.0
TJK,Dec 2020,new_cases,1102.0
TLS,Dec 2020,new_cases,14.0
TTO,Dec 2020,new_cases,481.0
TUN,Dec 2020,new_cases,42371.0
TUR,Dec 2020,new_cases,746580.0
TWN,Dec 2020,new_cases,124.0
TZA,Dec 2020,new_cases,0.0
UGA,Dec 2020,new_cases,14757.0
UKR,Dec 2020,new_cases,334654.0
URY,Dec 2020,new_cases,13262.0
USA,Dec 2020,new_cases,6405868.0
UZB,Dec 2020,new_cases,3966.0
VAT,Dec 2020,new_cases,0.0
VCT,Dec 2020,new_cases,36.0
VEN,Dec 2020,new_cases,11164.0
VNM,Dec 2020,new_cases,118.0
VUT,Dec 2020,new_cases,0.0
WSM,Dec 2020,new_cases,0.0
YEM,Dec 2020,new_cases,22.0
ZAF,Dec 2020,new_cases,267157.0
ZMB,Dec 2020,new_cases,3078.0
ZWE,Dec 2020,new_cases,3917.0
AFG,Jan 2021,new_cases,3224.0
AGO,Jan 2021,new_cases,2000.0
ALB,Jan 2021,new_cases,15375.0
AND,Jan 2021,new_cases,1589.0
ARE,Jan 2021,new_cases,77325.0
ARG,Jan 2021,new_cases,259696.0
ARM,Jan 2021,new_cases,6823.0
ATG,Jan 2021,new_cases,42.0
AUS,Jan 2021,new_cases,361.0
AUT,Jan 2021,new_cases,46325.0
AZE,Jan 2021,new_cases,10658.0
BDI,Jan 2021,new_cases,663.0
BEL,Jan 2021,new_cases,50146.0
BEN,Jan 2021,new_cases,392.0
BFA,Jan 2021,new_cases,3450.0
BGD,Jan 2021,new_cases,19406.0
BGR,Jan 2021,new_cases,14150.0
BHR,Jan 2021,new_cases,8014.0
BHS,Jan 2021,new_cases,269.0
BIH,Jan 2021,new_cases,9547.0
BLR,Jan 2021,new_cases,45198.0
BLZ,Jan 2021,new_cases,1012.0
BOL,Jan 2021,new_cases,45084.0
BRA,Jan 2021,new_cases,1257383.0
BRB,Jan 2021,new_cases,1018.0
BRN,Jan 2021,new_cases,19.0
BTN,Jan 2021,new_cases,186.0
BWA,Jan 2021,new_cases,5853.0
CAF,Jan 2021,new_cases,17.0
CAN,Jan 2021,new_cases,177288.0
CHE,Jan 2021,new_cases,63187.0
CHL,Jan 2021,new_cases,97527.0
CHN,Jan 2021,new_cases,3578.0
CIV,Jan 2021,new_cases,4747.0
CMR,Jan 2021,new_cases,3340.0
COD,Jan 2021,new_cases,4390.0
COG,Jan 2021,new_cases,780.0
COL,Jan 2021,new_cases,398577.0
COM,Jan 2021,new_cases,1602.0
CPV,Jan 2021,new_cases,1779.0
CRI,Jan 2021,new_cases,22024.0
CUB,Jan 2021,new_cases,10751.0
CYP,Jan 2021,new_cases,8233.0
CZE,Jan 2021,new_cases,228285.0
DEU,Jan 2021,new_cases,403523.0
DJI,Jan 2021,new_cases,92.0
DMA,Jan 2021,new_cases,25.0
DNK,Jan 2021,new_cases,32516.0
DOM,Jan 2021,new_cases,35520.0
DZA,Jan 2021,new_cases,6487.0
ECU,Jan 2021,new_cases,29634.0
EGY,Jan 2021,new_cases,25067.0
ERI,Jan 2021,new_cases,650.0
ESP,Jan 2021,new_cases,701552.0
EST,Jan 2021,new_cases,13340.0
ETH,Jan 2021,new_cases,10305.0
FIN,Jan 2021,new_cases,7013.0
FJI,Jan 2021,new_cases,6.0
FRA,Jan 2021,new_cases,460832.0
FSM,Jan 2021,new_cases,1.0
GAB,Jan 2021,new_cases,840.0
GBR,Jan 2021,new_cases,1204037.0
GEO,Jan 2021,new_cases,27402.0
GHA,Jan 2021,new_cases,7364.0
GIN,Jan 2021,new_cases,657.0
GMB,Jan 2021,new_cases,215.0
GNB,Jan 2021,new_cases,80.0
GNQ,Jan 2021,new_cases,177.0
GRC,Jan 2021,new_cases,14376.0
GRD,Jan 2021,new_cases,21.0
GTM,Jan 2021,new_cases,17447.0
GUY,Jan 2021,new_cases,1014.0
HKG,Jan 2021,new_cases,0.0
HND,Jan 2021,new_cases,21053.0
HRV,Jan 2021,new_cases,18665.0
HTI,Jan 2021,new_cases,1287.0
HUN,Jan 2021,new_cases,38363.0
IDN,Jan 2021,new_cases,269152.0
IND,Jan 2021,new_cases,422853.0
